"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","shift_distance","time_min"
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_5000_S","2020",FALSE,25.7466294369266,4.09308663108268,4.5577170549699,18.9026186974726,21.0483665229131,4.5577170549699,5.47619645937815,0.930829248561838,9.74442580247041,1.41809169324032,17.0314051134257,5000,22.702880012989
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_5000_S","2020",FALSE,18.5842730001804,3.84071047556861,4.57308179500455,26.0500843616135,31.01748161186,4.57308179500455,5.47555097808692,0.740449732275723,5.65673453841657,0.587457686994473,11.5885895407285,5000,3.92999422947566
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_5000_S","2020",FALSE,4.62658239516053,-26.5191792212442,26.5213339086189,-85.145386867908,85.1523049436361,26.5213339086189,27.051236891113,0.0483390852445138,1.53659186944507,-3.65109476880227,-70.3800175955846,5000,4.21403882503509
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_5000_S","2020",FALSE,19.4972526133634,3.50537010590768,3.73775012846484,21.919683966371,23.372796334154,3.73775012846484,4.46312755078317,0.969177604401053,10.8221299532748,1.05703316109351,10.8246050560386,5000,19.8393962621689
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_5000_S","2020",FALSE,13.7729341974767,4.34050455964557,4.44051954589082,46.0168241514029,47.0771552652881,4.44051954589082,6.24237935218084,0.975152056358759,12.405082784634,3.8543411175143,45.0761029576587,5000,19.3856877843539
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_5000_S","2020",FALSE,7.8931493001808,-14.3868431245041,15.2592851774047,-64.5729264636749,68.4887359319668,15.2592851774047,18.6672514159248,0.938653893058811,4.18074989765312,-11.5505719090643,-73.4240393209176,5000,8.11948625644048
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_5000_S","2020",FALSE,9.07258786443866,5.2663479275151,5.28161255429914,138.360902486134,138.761944644196,5.28161255429914,7.1185060338163,0.915597722249892,7.62241547182897,4.32368289006415,131.071033583176,5000,11.7400685588519
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_5000_S","2020",FALSE,18.0907101978254,15.4110419614753,15.4151815636338,575.110073419616,575.26455531041,15.4151815636338,17.329602839093,0.451837971456421,8.58631641373117,6.74177788013745,365.499432912493,5000,7.93333308696747
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_5000_S","2020",FALSE,16.0828718824733,-24.020829699718,24.0255617296294,-59.8967894534325,59.9085889375816,24.0255617296294,24.5231620033138,0.64559306655422,4.26561627888904,-2.19949397105464,-34.0209816386937,5000,5.97830849885941
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_5000_S","2020",FALSE,2.60343579091737,0.147361510324968,1.19304604719455,5.99988003169939,48.575324314165,1.19304604719455,2.46098288604253,0.92989645720255,5.57236886449116,1.74478889721555,45.5846491029017,5000,7.63182309071223
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_5000_S","2020",FALSE,4.95624908292521,-0.497411971581558,4.2941465479978,-9.12069830908375,78.7387867540691,4.2941465479978,5.76219771321608,0.174743813186136,1.71072518943795,-4.07622654845327,-70.4382329951598,5000,9.75154848496119
